"vanus";"pikkus";"kaal";"sugu"
"39674";0,596526722550435;67;7,9;"N"
"39675";0,814683650520634;72;9,2;"N"
"39676";1,03754025045235;75;9,4;"N"
"39677";0,0577860578316637;54;4,4;"N"
"39680";0,36715209405348;64;7,1;"N"
"39682";0,484123622216281;65,5;8,6;"N"
"39683";0,622051149426917;69;9,2;"N"
"39684";2,03054600314053;87;14;"N"
"39685";1,81117991070551;84;12,8;"N"
"39686";1,71494115651106;82;13,2;"N"
"39687";1,35585881421188;81,5;12,6;"N"
"39688";0,475133235617556;71;9,9;"N"
"39689";0,891974680842988;77;9,5;"N"
"39691";0,659078719756473;74;8,5;"N"
"39692";0,933753181795015;79;10;"N"
"39694";1,47021688400787;85;11,1;"N"
"39696";0,463015366826275;69;7,6;"N"
"39697";0,362268745178684;66;7,3;"N"
"39698";0,279375170464242;65,5;6;"N"
"39699";0,336536348065377;63;5,6;"N"
"39700";0,088217905096566;59;5,5;"N"
"39701";0,0411;57;3,9;"N"
"39702";0,571349807107826;72,5;8,3;"N"
"39704";0,763439274423558;72;9,2;"N"
"39705";0,642585685409352;72;7,5;"N"
"39708";0,169798236397972;59;5,4;"N"
"39709";0,197885324783157;62;6,4;"N"
"39710";0,38734263050938;64;6,5;"N"
"39711";0,46097169693782;67;7;"N"
"39712";0,915474770765854;75,5;9,3;"N"
"39713";0,500034731624566;68,5;7,6;"N"
"39714";0,356548902119171;73;9,8;"M"
"39715";0,468299325791228;72;10,6;"M"
"39717";0,67562033414194;77;10,9;"M"
"39718";1,00015281713024;78,5;11,2;"M"
"39721";0,113215880090211;58;5;"M"
"39722";0,212067519039227;59;5,5;"M"
"39723";0,133216074887214;58;5,1;"N"
"39724";0,256421580325888;60,5;6;"N"
"39725";0,314565675870206;60,5;7,3;"N"
"39726";0,353758047455962;65;7,2;"N"
"39727";0,493244072014608;67;7,9;"N"
"39728";0,698953164666575;68;8,3;"N"
"39729";0,740269071497525;70,5;9;"N"
"39731";1,38516586970711;78;11,8;"N"
"39732";0,136331705979044;59;5,7;"M"
"39733";0,465606826507521;67;7,9;"M"
"39735";1,13206000189568;77;8,5;"M"
"39736";0,826854742268459;71;8,7;"M"
"39737";0,639428731597517;70;8,2;"M"
"39738";0,0636511308467478;55;4,5;"M"
"39739";0,140960342991266;59,5;5,8;"M"
"39740";0,241448971934148;61;6,9;"M"
"39741";0,794331331073954;69;8,8;"M"
"39742";0,355933121081364;63;6,4;"M"
"39743";0,403419625968193;65,5;7,6;"M"
"39744";0,444353063139824;67,5;8,2;"M"
"39745";0,297269284397554;60;6,3;"M"
"39746";0,0705786127625735;54;4,1;"M"
"39747";0,161983760915022;57,5;4,9;"M"
"39748";2,05635231668163;86;13;"M"
"39749";1,29583454443216;79;11,5;"M"
"39750";1,14553437119643;76;10,7;"M"
"39752";0,49749251648947;68;8,4;"M"
"39753";0,457434649788285;67;7,6;"M"
"39754";0,381071353034457;65;7,6;"M"
"39755";0,334271313582277;60,5;6,6;"M"
"39756";0,111648491343208;58;5,3;"M"
"39757";0,162173507840772;55,1;4,2;"M"
"39758";0,233695277440823;61;5,7;"N"
"39759";0,449302196643845;63;7,2;"N"
"39760";0,392511905092486;66,1;7,4;"N"
"39761";0,505508716289261;64;8,3;"N"
"39762";0,682711571272969;67;8,5;"N"
"39763";0,669264767558552;68;9,1;"N"
"39764";0,822676751719384;70;9,2;"N"
"39765";1,05700651046825;74;9,8;"N"
"39767";1,96987994619957;87;14,7;"N"
"39768";0,133253174579584;56,5;4,5;"N"
"39769";1,12844146189170;83;11;"N"
"39770";0,0776988027041157;58;4,4;"N"
"39771";0,230687286715881;64;6,3;"N"
"39772";0,308454513608237;67;7;"N"
"39774";0,467245806717010;69;8,5;"N"
"39775";0,54092274998136;70;9,6;"N"
"39776";0,93733460242521;77;10,4;"N"
"39777";0,99656200305086;78;9,7;"M"
"39778";0,745934700926368;74;9,7;"M"
"39780";0,591088163471382;71,5;9,9;"M"
"39781";0,471891496450927;70;8,4;"M"
"39782";0,519428450211068;66;8,3;"M"
"39783";0,0742850867824468;53;4,2;"M"
"39784";0,397156212600255;65,5;7,5;"M"
"39785";0,104936139682146;58,9;5,8;"M"
"39786";0,0663344987845493;55;5,2;"N"
"39787";0,173701848849487;61,5;6;"N"
"39788";0,305690574355937;62,5;6,4;"N"
"39789";0,447768595813874;68,5;8;"N"
"39790";0,558527331979769;71;9;"N"
"39793";0,920812380102157;80;11,2;"N"
"39794";1,31249558226798;81;12,4;"N"
"39797";0,284747674392949;60,5;5,6;"N"
"39798";0,533972148164123;67,5;8,7;"N"
"39799";0,84686223916761;68;10,1;"N"
"39800";0,819483128479997;72;10,5;"N"
"39802";1,66056716965557;82;13,3;"N"
"39804";0,691854844235377;67;7,2;"N"
"39805";0,705491313781867;67,5;7,7;"N"
"39807";0,818901007483741;72;8,4;"N"
"39808";0,421209295382074;64;4,9;"N"
"39809";1,24228752899926;75,5;8,5;"N"
"39810";1,76126149577359;82;10;"N"
"39814";0,565635476666888;65;6,8;"N"
"39815";0,488932538676715;64;6,9;"N"
"39816";0,388294225794;62;6,1;"N"
"39817";0,374274497632854;61,5;5,9;"N"
"39818";0,258340291488639;59,5;5,1;"N"
"39819";0,180628677177873;57;5,1;"N"
"39820";0,0472225897653568;54;3,5;"N"
"39821";0,490754290574011;64,5;6,9;"N"
"39822";0,74824360181639;68;7,7;"N"
"39823";1,78426216374826;82,5;9,9;"N"
"39824";1,08884689494116;74;9;"N"
"39826";0,841916845397953;71;8,2;"N"
"39827";0,724692321322648;70;8,1;"N"
"39828";1,38635894187770;85;12,1;"N"
"39829";0,933989281920031;76,5;10,2;"N"
"39830";0,630105784433923;72;8,6;"N"
"39832";0,235602980465752;62;5,5;"N"
"39833";0,157941001059112;59;5,4;"N"
"39834";0,434319012543177;67,5;7;"N"
"39835";0,312704289547697;65,5;6,4;"N"
"39836";0,225741879692822;63;5,9;"N"
"39837";0,173548485476391;58;5,2;"N"
"39838";0,0411;56;4,9;"N"
"39840";0,289560984058646;62,5;6,1;"N"
"39841";0,278509904070539;67,5;6,2;"N"
"39842";0,527717027528794;69;8,2;"N"
"39843";0,59960091853425;73;8,7;"N"
"39844";0,852642557528216;75;10;"N"
"39845";1,80366586152806;86,5;12,3;"N"
"39846";1,28253645677761;82;11;"N"
"39847";1,05552685728493;76;10,2;"N"
"39848";0,0411;51;3,4;"N"
"39850";0,35664272288464;59;6,3;"N"
"39851";0,412084037901984;63;7,6;"N"
"39852";0,802695845708717;71,5;9,6;"N"
"39853";0,904294464101086;76;10,9;"N"
"39854";1,76817210993408;85;11,7;"N"
"39855";1,90259921137727;86;13,2;"N"
"39856";1,33554829515515;78;11;"M"
"39857";0,952182035681003;73,5;10,2;"M"
"39858";0,88073811945197;72;10;"M"
"39860";0,776648115326825;69;9;"M"
"39861";0,590597309325104;66;8,5;"M"
"39862";0,436666708200678;66;7,7;"M"
"39865";0,356667062753799;59;6,5;"M"
"39866";0,122804555124925;56;5,1;"M"
"39867";0,140121264836550;53;4,3;"M"
"39868";0,542714633555125;67,5;7,8;"M"
"39871";0,247493371982645;64;5,9;"M"
"39872";0,218695337493147;59,5;5,7;"M"
"39873";0,132668513150341;56;4,9;"M"
"39874";0,680331702666835;73;8,5;"M"
"39875";1,04202255277285;82,5;12,6;"M"
"39876";0,909554142116809;75,5;9,7;"M"
"39878";0,291889312694464;59,1;6,7;"M"
"39881";1,74104164389829;87;16;"M"
"39882";1,27315302431292;79,5;13,5;"M"
"39884";0,785755983519726;74,5;12,3;"M"
"39885";0,601617721364419;72,5;10,7;"M"
"39886";0,512145830143874;69,5;10,2;"M"
"39887";0,408897024396934;67;9,9;"M"
"39888";0,310481400903104;65;8,6;"M"
"39889";0,226117057794755;62;7,3;"M"
"39890";0,160904165736065;60;5,2;"M"
"39893";0,85150206440397;71;8,7;"M"
"39894";0,532104093706042;68;6,7;"M"
"39895";0,187133854010395;58;4,9;"M"
"39896";1,09317386785557;75;10,5;"M"
"39897";0,990215063841074;78;10,9;"N"
"39898";0,840608592066806;75;10,2;"N"
"39899";0,54059933490319;71;9,7;"N"
"39900";0,451798325141995;67;8,4;"N"
"39901";0,195639124658251;62;6,5;"N"
"39902";0,119432026663502;58;5,7;"N"
"39903";0,162181093104762;56,1;4,5;"N"
"39905";1,07208195609676;78;11,5;"M"
"39906";0,803414139767457;74;10,4;"M"
"39907";0,714713866416064;73,5;9,4;"M"
"39908";0,670015703407041;70;8,2;"M"
"39912";0,347395322734337;63;6,8;"M"
"39913";0,252324823541058;65,9;7,1;"M"
"39914";2,13125980160028;89;12;"M"
"39916";0,98115093646194;79;10,2;"M"
"39917";0,925855776235964;77,5;10;"M"
"39919";0,907099747778796;76,5;8,7;"M"
"39920";0,701338047349454;74;8,3;"M"
"39921";0,143545168647773;55;4,6;"M"
"39922";0,249353588549683;59;4,5;"M"
"39923";0,216587261858135;63;5,6;"M"
"39925";0,59818135524641;71;7,9;"M"
"39926";0,607208676662808;73;7,7;"M"
"39927";0,708154275921798;69;9,3;"M"
"39928";0,544484785495888;66,5;8,9;"M"
"39929";0,458275992075140;65,5;7,4;"M"
"39930";0,238363183557018;61,9;6,8;"M"
"39932";0,175499595382329;55;4,6;"M"
"39934";0,0411;55;3,9;"M"
"39936";0,17912318409449;56;5;"M"
"39937";1,91953653875599;90;13,4;"M"
"39938";1,78209244322179;89;13;"M"
"39940";1,35378786518474;86;12,3;"M"
"39941";1,22511689988391;84;11,8;"M"
"39942";0,971218061277137;81;11,2;"M"
"39943";1,01622814535638;79;10,9;"M"
"39944";0,823098287748401;79;10,6;"M"
"39945";0,834129166162707;76;10,5;"M"
"39947";0,681578066551397;74;9,2;"M"
"39948";0,570251388800278;71,5;8,7;"M"
"39949";0,40702557342452;69;8,1;"M"
"39950";0,411644299016793;66;7,4;"M"
"39951";0,200830454272226;61;5,3;"M"
"39952";0,125375379873724;56,5;4,6;"M"
"39953";0,189605031267259;63;5,8;"M"
"39955";1,88437575462277;78,5;9,5;"M"
"39956";1,43564375295759;75;9,1;"M"
"39957";1,06667358991089;70;8,1;"M"
"39958";0,977833684045651;70;8;"M"
"39959";0,977815706125405;69;9;"M"
"39960";0,803689895181404;68;8,2;"M"
"39961";0,443676901919497;63;6,7;"M"
"39962";0,43986296959925;61;6,4;"M"
"39963";0,311913808261458;58;5,7;"M"
"39964";0,193954571771571;55;4,7;"M"
"39965";0,521180158428265;65;7,4;"M"
"39966";0,683019989057189;67;7,5;"M"
"39969";0,908804631030913;80;10;"M"
"39970";0,843048471415488;75,5;9,7;"M"
"39971";0,765458170477853;75;9,6;"M"
"39972";0,615218249624853;74;8,9;"M"
"39974";0,402252533004292;67,5;7,2;"M"
"39976";0,135006180350638;61,5;5,8;"M"
"39977";1,36155100051790;80;10,4;"M"
"39978";1,54957058336857;83,5;11;"M"
"39979";0,204697897225825;65;6,3;"M"
"39980";0,09133782490358;55;4,4;"N"
"39981";0,146760636298304;61;5,1;"N"
"39983";0,404919297179639;68;7,5;"N"
"39986";0,716942940654976;70;8,8;"N"
"39987";0,703198909917142;71;9,2;"N"
"39988";0,961389076083177;75;10,1;"N"
"39989";1,26186582567905;87;11,5;"N"
"39990";0,534145576042246;68;8,5;"N"
"39991";0,395543948790736;64;7,9;"N"
"39992";0,261578148438518;61;6,5;"N"
"39993";0,731524486416413;74;9,9;"N"
"39994";1,00420560441394;78;11,6;"N"
"39995";1,2992768752017;82;12,7;"N"
"39996";1,53386748238549;86;13,4;"N"
"39997";1,93848736165514;91;15,3;"N"
"39999";0,985929136305338;76,5;10,4;"M"
"40001";0,400624740974122;67;7,8;"M"
"40002";0,170259995094182;61;6,3;"M"
"40003";0,195828596484875;57;5,6;"M"
"40005";0,0944392170111755;51;3,5;"M"
"40006";0,255390436964092;55,6;5;"M"
"40007";0,849082661873562;71;9,1;"N"
"40009";0,51773759146463;63,5;7,5;"N"
"40010";0,57263077706573;66,5;8,2;"N"
"40013";0,140433169285357;53;3,6;"N"
"40014";0,98685615714914;73;10;"N"
"40015";1,65262084092758;82;12,5;"N"
"40016";0,134907239839658;54;4,5;"N"
"40017";0,532990398089016;65;8;"N"
"40018";0,613764756357683;66;8,3;"N"
"40019";0,757026612331366;68,5;8,4;"N"
"40020";0,8253154188657;69,5;8,7;"N"
"40021";1,25771368043003;77;10;"N"
"40022";0,331852768554418;60,5;7;"N"
"40023";0,234854715138599;58,5;5,6;"N"
"40025";0,508269872014943;67;8,2;"M"
"40027";0,230168099643373;61;5,4;"M"
"40028";0,107135200717818;59;4,3;"M"
"40029";0,598271713224349;70;8,9;"M"
"40030";0,711091841582853;73;9,2;"M"
"40031";0,85006697515394;74;9,6;"M"
"40033";1,79086058942011;90;12,9;"M"
"40034";0,68422143087606;75;8,9;"N"
"40035";0,143905118927897;57;4,8;"N"
"40036";0,179717431023892;61;5,7;"N"
"40037";0,275694874222725;64,5;6,9;"N"
"40039";0,653686044149023;74;9,1;"N"
"40040";0,574678266878993;71,5;8,2;"N"
"40042";2,02567830077472;86;13;"M"
"40043";1,60769813262939;84;12;"M"
"40044";0,991160942578406;75;9,8;"M"
"40046";0,723176532751882;71;8,7;"M"
"40047";0,514457401528101;66,5;8,3;"M"
"40048";0,259262903950836;63;6,5;"M"
"40049";0,112401786529437;51,5;4,4;"M"
"40051";0,184365628065240;59;5,2;"N"
"40052";0,187451524272545;62;5,9;"N"
"40053";0,392188629895544;64,5;6,6;"N"
"40054";0,470784841326473;65;7;"N"
"40055";0,562639273305185;67;6,8;"N"
"40057";0,815838196183337;74;9;"N"
"40060";2,02425911999528;89;12,2;"M"
"40061";1,50795212342083;84;12,2;"M"
"40063";0,852008215190298;75,5;9,8;"M"
"40064";0,924975035701814;74,5;9,5;"M"
"40065";0,781540484788559;74;9,5;"M"
"40067";0,650638380315066;71,5;8,1;"M"
"40068";0,145498858515826;55;4,2;"M"
"40069";0,21537142398372;61;5,5;"M"
"40070";0,17624989806617;64;6,1;"M"
"40072";0,42774976352182;69;7,8;"M"
"40073";0,520057607590521;70;8,3;"M"
"40074";1,90195031376319;94;15,5;"M"
"40075";0,988395665958639;79;12,8;"M"
"40076";0,65719796324808;74,5;11,6;"M"
"40077";0,413838467593786;69,5;9;"M"
"40078";0,215741622356728;67,9;7,3;"M"
"40081";0,942521106044088;73;9,8;"M"
"40082";0,749188171605818;71;9,1;"M"
"40085";0,145101572828513;58;5,5;"M"
"40086";0,124405528862170;54,5;4,3;"M"
"40087";0,401799467444568;65,5;7,8;"M"
"40090";0,216022685058975;64;8;"M"
"40091";0,111620799158021;61;6,9;"M"
"40092";0,129490266667366;60;6,6;"M"
"40094";0,174617709214544;57;4,5;"N"
"40096";0,393411751984924;63;6,9;"N"
"40097";0,437974236699416;65;7,7;"N"
"40098";0,507620706594129;72,5;8,3;"N"
"40099";0,635294255284895;73;9;"N"
"40101";0,782354745982607;76;9,6;"N"
"40102";0,796180378712277;76,5;10,3;"N"
"40103";0,81521291714769;77;10,1;"N"
"40104";1,04949463450907;77;10,5;"N"
"40105";1,27029192735610;81;11,5;"N"
"40106";1,46429750786417;86;12,5;"N"
"40108";2,09954521641358;92,5;14,5;"N"
"40109";0,201456524561032;53,1;4,5;"N"
"40110";0,0861142323123766;59,9;5,1;"N"
"40111";0,227467124724794;62;6;"N"
"40112";0,297281344692819;62,5;6,7;"N"
"40113";0,401360771037868;65;8,3;"N"
"40114";0,496359530658978;64,5;8,3;"N"
"40115";0,580965633097619;68;8,8;"N"
"40116";0,676036286540171;70,5;9,6;"N"
"40117";0,782770694670264;70;10,3;"N"
"40118";0,882999657346491;72;10,7;"N"
"40120";0,800086580884931;75;11,4;"M"
"40121";0,627027047134123;70,5;10,4;"M"
"40123";0,461409217266955;66;8,7;"M"
"40124";0,267566845064063;64,5;6,2;"M"
"40125";0,156167738479656;61;6,5;"M"
"40127";1,34532108803305;87;12;"M"
"40128";0,62618453498449;73;10,5;"N"
"40129";0,809617503579996;72;10,3;"N"
"40130";0,677454554999918;70,5;9,4;"N"
"40131";0,370047488196184;65,5;7,4;"N"
"40132";0,220701834254824;56;5,4;"N"
"40133";1,06308873309134;77;11,2;"M"
"40134";0,86863894415458;72,5;10,8;"M"
"40135";0,80053531329331;72;10,5;"M"
"40136";0,664560983775177;71,5;9,8;"M"
"40137";0,561453457557671;68;9,6;"M"
"40140";0,338141871004917;64,5;7,9;"M"
"40141";0,104732569778318;57;5,3;"M"
"40142";1,75288428903084;85;11;"M"
"40143";1,31068290829321;81,5;9,5;"M"
"40144";1,06481048392300;78,5;9,4;"M"
"40145";0,860329318676086;76;9,1;"M"
"40146";0,550240779510401;73;8,9;"M"
"40147";0,508785025337279;69,5;8,4;"M"
"40148";0,299461440668679;69;7,8;"M"
"40149";0,231271072607826;62;6,7;"M"
"40151";0,247453180685548;59;6,2;"M"
"40152";0,183374304837416;57;4,9;"M"
"40154";0,417072693510582;66;6,5;"M"
"40155";0,111035975228563;53;4,9;"N"
"40156";0,20428172677605;53,5;5,6;"N"
"40157";0,261635794053209;57;5,7;"N"
"40158";0,933886846836228;70;8,3;"N"
"40159";0,398308245347087;60;6,5;"N"
"40160";0,393790998158132;62,5;7;"N"
"40162";0,72772031060514;68;8,5;"N"
"40163";1,06362781734491;73;9;"N"
"40165";1,93900064852153;91,5;16;"M"
"40166";1,92322183587527;99,5;13,5;"M"
"40167";1,75825923932510;95,5;13,3;"M"
"40168";1,00947491551602;80;11,3;"M"
"40169";0,765448462435131;79;11;"M"
"40170";0,808804811682289;77;10,7;"M"
"40171";0,612226777931863;74;9,3;"M"
"40173";0,174145920122015;64,5;7,2;"M"
"40174";0,112384726766506;60,5;5,9;"M"
"40175";0,0675291116674571;57;5,5;"M"
"40176";1,92225779314135;87;12,5;"M"
"40178";1,24735718436383;80,5;11;"M"
"40179";1,07101608078014;79;10,4;"M"
"40180";0,953425551622773;78,5;9,8;"M"
"40181";0,804506330160286;77;10;"M"
"40182";0,761897004725764;75;9,1;"M"
"40185";0,178623173043881;60;5,3;"M"
"40187";0,343375737777161;65,5;6,9;"M"
"40188";0,431501868293064;68;7,2;"M"
"40190";0,583025294921587;71,5;9;"M"
"40192";0,732350497007657;74;12,2;"M"
"40193";0,766995673081727;73;11,3;"M"
"40195";0,413237117870007;69;10,4;"M"
"40196";0,374780362737954;64,5;8,8;"M"
"40197";0,224769484606186;61;7,3;"M"
"40198";0,181908909355400;56;5,8;"M"
"40199";0,156284090746409;54,1;4,7;"M"
"40201";0,165108534140667;58;4,9;"N"
"40202";0,215847827477447;62,5;5,7;"N"
"40203";0,377235743524328;64;6,2;"N"
"40204";0,475511022358964;64,5;6,2;"N"
"40206";0,66573487456477;68;8,5;"N"
"40208";0,857275550842698;72;10,3;"N"
"40209";0,989034288256774;76;11,3;"N"
"40210";0,883705509673922;71;8,4;"N"
"40212";0,355176547813941;58;5,8;"N"
"40213";0,301341904623339;58;5,6;"N"
"40215";0,716026122964331;65;8,1;"N"
"40218";0,708810707460915;67,5;7,5;"N"
"40220";1,27621903850426;75,5;9,6;"N"
"40221";0,431185606361105;64,5;7,7;"M"
"40224";0,583250476538862;69;9,4;"M"
"40225";0,729332641900228;70,5;10,4;"M"
"40226";0,178945494695799;58,5;6,1;"M"
"40229";0,709931613045895;69,5;8,6;"M"
"40231";0,461073082036734;68,5;8;"M"
"40232";0,373878977536287;66,5;7,4;"M"
"40233";0,0411;54;4;"M"
"40235";0,285139331034117;60,5;6,1;"M"
"40236";0,358041610137165;63,5;6,7;"M"
"40237";0,95110032412066;74,5;8,8;"M"
"40238";0,868720035430913;72;9,7;"M"
"40239";0,775972844893672;72;8,2;"M"
"40240";0,235917887410684;60;5,1;"N"
"40241";0,290241301076906;64;6,7;"N"
"40242";0,297841353679766;65,5;6,9;"N"
"40244";0,692078123832654;73;8,4;"N"
"40247";0,912065640962415;75,5;9,6;"N"
"40248";0,868430664443065;77;10,2;"N"
"40252";0,448055567806882;63;7;"N"
"40253";0,606207567687696;65;7,9;"N"
"40255";0,719411550297373;68;9,2;"N"
"40258";1,10813751046921;73;11;"N"
"40260";1,96268962986982;92;15,5;"M"
"40261";1,30734750211089;85;14;"M"
"40262";1,12659351764724;84;13,5;"M"
"40263";0,070360780135624;56;4,6;"M"
"40264";0,102018235316421;60,9;5,7;"M"
"40265";0,292551569587882;61,5;7,4;"M"
"40266";0,348713267342527;66;8,3;"M"
"40268";0,445634541662907;71;9,2;"M"
"40269";0,536177520553123;72;10;"M"
"40270";0,64307937178277;76;11,3;"M"
"40271";0,367944300928303;63,5;6;"N"
"40273";0,148967542051338;59,9;5,1;"N"
"40274";0,54253796077405;67;7,6;"N"
"40275";0,625858642013475;70,5;7,8;"N"
"40276";0,775812832911255;71;7,6;"N"
"40278";1,22759753437413;78;10,1;"N"
"40279";1,7111500546347;79;10,8;"N"
"40280";1,96798157457754;83;11;"N"
"40281";0,123868047498817;52,5;4,2;"N"
"40282";0,769775923975819;75;10,5;"M"
"40284";0,168330486289574;59;6;"M"
"40286";0,408490866038644;64;7;"M"
"40287";0,558307392071828;69;9,5;"M"
"40289";0,939985457903533;77;10,7;"M"
"40290";2,03040378618759;89;13,5;"M"
"40291";1,31812703238167;81;12;"M"
"40292";0,0527948373117088;55;4,2;"N"
"40293";0,951535612420633;72;10;"N"
"40295";0,866398180611325;66,5;7,6;"N"
"40296";0,195934955897118;59;6,5;"N"
"40297";0,188290700621672;57,5;5,4;"N"
"40298";0,333304896835905;63,5;7;"N"
"40299";0,235866792145875;56,5;5,5;"N"
"40300";0,120307949474685;55,5;4,5;"N"
"40301";1,44875614581530;82;11,2;"N"
"40302";0,618440871182494;70;8,8;"N"
"40303";0,701093933604342;70;9,1;"N"
"40304";1,28863369244292;71;10;"N"
"40305";0,356859188654848;62;6,9;"N"
"40306";0,497268146076891;65;8,4;"N"
"40307";0,196564866070806;55;5,9;"N"
"40308";0,2492483717503;58;6,9;"N"
"40309";0,448818592075072;60,5;7,8;"N"
"40310";0,552413279586385;62;8,1;"N"
"40311";0,534850378138284;64;7,7;"N"
"40312";0,602963780331308;65,5;8,5;"N"
"40313";0,0411;50;4;"N"
"40314";0,680518449706117;67;8,5;"N"
"40318";1,24668958042698;74;9,9;"N"
"40319";0,990553520580653;69;9;"N"
"40320";0,936141925766603;68,5;9,6;"N"
"40321";0,80251253329129;68;9,2;"N"
"40322";0,0411;53;4,9;"N"
"40323";0,201418895415081;62;6,5;"N"
"40324";0,278504871903309;65;6,2;"N"
"40325";0,490994301997243;65,5;7,5;"N"
"40326";0,669515716923757;73;9,6;"N"
"40327";1,27571837469630;78;11,8;"N"
"40330";0,166902113511172;58;4,7;"N"
"40331";0,139087125018844;57;5,5;"N"
"40332";0,415297554278564;62,5;6,1;"N"
"40333";0,605416626204023;68;6,7;"N"
"40334";0,711390382762946;69;7,4;"N"
"40335";0,923856071802062;72;7,9;"N"
"40336";1,10075098724425;72,5;9,3;"N"
"40337";0,50936577834248;63;6,3;"N"
"40338";0,347981324524887;63;6,1;"M"
"40339";1,46896467530349;75;10;"M"
"40340";1,00487527710097;69;8;"M"
"40342";0,332679606202854;55;5;"M"
"40343";0,152227823888136;54;4;"M"
"40344";0,834704527691091;70;8;"M"
"40345";0,0685945872293795;54;5;"M"
"40346";0,487630942477055;66;8,8;"M"
"40347";0,614545504367246;70;9,9;"M"
"40348";0,837787631776658;75;11,1;"M"
"40349";0,995377356976005;77;11,6;"M"
"40350";1,53809567914176;80,5;11,8;"M"
"40351";1,17623392262406;77;11;"M"
"40352";0,650703127956359;69,5;8,1;"M"
"40353";0,537643013740040;69;7,5;"M"
"40354";0,539166570814315;67;7,1;"M"
"40357";0,319340241227179;62;6,2;"M"
"40358";0,190761593270005;59;5,1;"M"
"40359";0,182219834955872;54,1;4,3;"M"
"40361";0,346347758451676;65,5;7,7;"M"
"40362";0,199235484065548;64;6,9;"M"
"40363";0,186636081886957;59;6,5;"M"
"40366";0,536187210769312;68,5;8,8;"M"
"40367";0,557869279686603;71;10,3;"M"
"40368";0,616034321937192;73;10;"M"
"40369";0,817276977307599;75;10,3;"M"
"40370";0,827951794773739;76;10,8;"M"
"40371";0,992143392135578;77,5;11,3;"M"
"40372";1,34564247448665;82;11;"M"
"40373";1,08360899019001;77;10;"M"
"40374";0,699378707581144;73;9,1;"M"
"40375";0,364390352962478;70;8,1;"M"
"40376";0,392275822308651;68;7,7;"M"
"40380";0,0554942014179467;59;5,1;"M"
